date,fuel_type,price_npr,source
2022-08-27,petrol,168,NOC historical seed
2022-08-28,diesel,152,NOC historical seed
2022-08-28,kerosene,127,NOC historical seed
2022-08-28,lpg,1750,NOC historical seed
2022-08-28,petrol,168,NOC historical seed
2022-08-29,diesel,152,NOC historical seed
2022-08-29,kerosene,127,NOC historical seed
2022-08-29,lpg,1750,NOC historical seed
2022-08-29,petrol,168,NOC historical seed
2022-08-30,diesel,152,NOC historical seed
2022-08-30,kerosene,127,NOC historical seed
2022-08-30,lpg,1750,NOC historical seed
2022-08-30,petrol,168,NOC historical seed
2022-08-31,diesel,152,NOC historical seed
2022-08-31,kerosene,127,NOC historical seed
2022-08-31,lpg,1750,NOC historical seed
2022-08-31,petrol,168,NOC historical seed
2022-09-01,diesel,163,NOC historical seed
2022-09-01,kerosene,127,NOC historical seed
2022-09-01,lpg,1750,NOC historical seed
2022-09-01,petrol,181,NOC historical seed
2022-09-02,diesel,163,NOC historical seed
2022-09-02,kerosene,127,NOC historical seed
2022-09-02,lpg,1750,NOC historical seed
2022-09-02,petrol,181,NOC historical seed
2022-09-03,diesel,163,NOC historical seed
2022-09-03,kerosene,127,NOC historical seed
2022-09-03,lpg,1750,NOC historical seed
2022-09-03,petrol,181,NOC historical seed
2022-09-04,diesel,163,NOC historical seed
2022-09-04,kerosene,127,NOC historical seed
2022-09-04,lpg,1750,NOC historical seed
2022-09-04,petrol,181,NOC historical seed
2022-09-05,diesel,163,NOC historical seed
2022-09-05,kerosene,127,NOC historical seed
2022-09-05,lpg,1750,NOC historical seed
2022-09-05,petrol,181,NOC historical seed
2022-09-06,diesel,163,NOC historical seed
2022-09-06,kerosene,127,NOC historical seed
2022-09-06,lpg,1750,NOC historical seed
2022-09-06,petrol,181,NOC historical seed
2022-09-07,diesel,163,NOC historical seed
2022-09-07,kerosene,127,NOC historical seed
2022-09-07,lpg,1750,NOC historical seed
2022-09-07,petrol,181,NOC historical seed
2022-09-08,diesel,163,NOC historical seed
2022-09-08,kerosene,127,NOC historical seed
2022-09-08,lpg,1750,NOC historical seed
2022-09-08,petrol,181,NOC historical seed
2022-09-09,diesel,163,NOC historical seed
2022-09-09,kerosene,127,NOC historical seed
2022-09-09,lpg,1750,NOC historical seed
2022-09-09,petrol,181,NOC historical seed
2022-09-10,diesel,163,NOC historical seed
2022-09-10,kerosene,127,NOC historical seed
2022-09-10,lpg,1750,NOC historical seed
2022-09-10,petrol,181,NOC historical seed
2022-09-11,diesel,163,NOC historical seed
2022-09-11,kerosene,127,NOC historical seed
2022-09-11,lpg,1750,NOC historical seed
2022-09-11,petrol,181,NOC historical seed
2022-09-12,diesel,163,NOC historical seed
2022-09-12,kerosene,127,NOC historical seed
2022-09-12,lpg,1750,NOC historical seed
2022-09-12,petrol,181,NOC historical seed
2022-09-13,diesel,163,NOC historical seed
2022-09-13,kerosene,127,NOC historical seed
2022-09-13,lpg,1750,NOC historical seed
2022-09-13,petrol,181,NOC historical seed
2022-09-14,diesel,163,NOC historical seed
2022-09-14,kerosene,127,NOC historical seed
2022-09-14,lpg,1750,NOC historical seed
2022-09-14,petrol,181,NOC historical seed
2022-09-15,diesel,163,NOC historical seed
2022-09-15,kerosene,127,NOC historical seed
2022-09-15,lpg,1750,NOC historical seed
2022-09-15,petrol,181,NOC historical seed
2022-09-16,diesel,163,NOC historical seed
2022-09-16,kerosene,127,NOC historical seed
2022-09-16,lpg,1750,NOC historical seed
2022-09-16,petrol,181,NOC historical seed
2022-09-17,diesel,163,NOC historical seed
2022-09-17,kerosene,127,NOC historical seed
2022-09-17,lpg,1750,NOC historical seed
2022-09-17,petrol,181,NOC historical seed
2022-09-18,diesel,163,NOC historical seed
2022-09-18,kerosene,127,NOC historical seed
2022-09-18,lpg,1750,NOC historical seed
2022-09-18,petrol,181,NOC historical seed
2022-09-19,diesel,163,NOC historical seed
2022-09-19,kerosene,127,NOC historical seed
2022-09-19,lpg,1750,NOC historical seed
2022-09-19,petrol,181,NOC historical seed
2022-09-20,diesel,163,NOC historical seed
2022-09-20,kerosene,127,NOC historical seed
2022-09-20,lpg,1750,NOC historical seed
2022-09-20,petrol,181,NOC historical seed
2022-09-21,diesel,163,NOC historical seed
2022-09-21,kerosene,127,NOC historical seed
2022-09-21,lpg,1750,NOC historical seed
2022-09-21,petrol,181,NOC historical seed
2022-09-22,diesel,163,NOC historical seed
2022-09-22,kerosene,127,NOC historical seed
2022-09-22,lpg,1750,NOC historical seed
2022-09-22,petrol,181,NOC historical seed
2022-09-23,diesel,163,NOC historical seed
2022-09-23,kerosene,127,NOC historical seed
2022-09-23,lpg,1750,NOC historical seed
2022-09-23,petrol,181,NOC historical seed
2022-09-24,diesel,163,NOC historical seed
2022-09-24,kerosene,127,NOC historical seed
2022-09-24,lpg,1750,NOC historical seed
2022-09-24,petrol,181,NOC historical seed
2022-09-25,diesel,163,NOC historical seed
2022-09-25,kerosene,127,NOC historical seed
2022-09-25,lpg,1750,NOC historical seed
2022-09-25,petrol,181,NOC historical seed
2022-09-26,diesel,163,NOC historical seed
2022-09-26,kerosene,127,NOC historical seed
2022-09-26,lpg,1750,NOC historical seed
2022-09-26,petrol,181,NOC historical seed
2022-09-27,diesel,163,NOC historical seed
2022-09-27,kerosene,127,NOC historical seed
2022-09-27,lpg,1750,NOC historical seed
2022-09-27,petrol,181,NOC historical seed
2022-09-28,diesel,163,NOC historical seed
2022-09-28,kerosene,127,NOC historical seed
2022-09-28,lpg,1750,NOC historical seed
2022-09-28,petrol,181,NOC historical seed
2022-09-29,diesel,163,NOC historical seed
2022-09-29,kerosene,127,NOC historical seed
2022-09-29,lpg,1750,NOC historical seed
2022-09-29,petrol,181,NOC historical seed
2022-09-30,diesel,163,NOC historical seed
2022-09-30,kerosene,127,NOC historical seed
2022-09-30,lpg,1750,NOC historical seed
2022-09-30,petrol,181,NOC historical seed
2022-10-01,diesel,163,NOC historical seed
2022-10-01,kerosene,127,NOC historical seed
2022-10-01,lpg,1750,NOC historical seed
2022-10-01,petrol,181,NOC historical seed
2022-10-02,diesel,163,NOC historical seed
2022-10-02,kerosene,127,NOC historical seed
2022-10-02,lpg,1750,NOC historical seed
2022-10-02,petrol,181,NOC historical seed
2022-10-03,diesel,163,NOC historical seed
2022-10-03,kerosene,127,NOC historical seed
2022-10-03,lpg,1750,NOC historical seed
2022-10-03,petrol,181,NOC historical seed
2022-10-04,diesel,163,NOC historical seed
2022-10-04,kerosene,127,NOC historical seed
2022-10-04,lpg,1750,NOC historical seed
2022-10-04,petrol,181,NOC historical seed
2022-10-05,diesel,163,NOC historical seed
2022-10-05,kerosene,127,NOC historical seed
2022-10-05,lpg,1750,NOC historical seed
2022-10-05,petrol,181,NOC historical seed
2022-10-06,diesel,163,NOC historical seed
2022-10-06,kerosene,127,NOC historical seed
2022-10-06,lpg,1750,NOC historical seed
2022-10-06,petrol,181,NOC historical seed
2022-10-07,diesel,163,NOC historical seed
2022-10-07,kerosene,127,NOC historical seed
2022-10-07,lpg,1750,NOC historical seed
2022-10-07,petrol,181,NOC historical seed
2022-10-08,diesel,163,NOC historical seed
2022-10-08,kerosene,127,NOC historical seed
2022-10-08,lpg,1750,NOC historical seed
2022-10-08,petrol,181,NOC historical seed
2022-10-09,diesel,163,NOC historical seed
2022-10-09,kerosene,127,NOC historical seed
2022-10-09,lpg,1750,NOC historical seed
2022-10-09,petrol,181,NOC historical seed
2022-10-10,diesel,163,NOC historical seed
2022-10-10,kerosene,127,NOC historical seed
2022-10-10,lpg,1750,NOC historical seed
2022-10-10,petrol,181,NOC historical seed
2022-10-11,diesel,163,NOC historical seed
2022-10-11,kerosene,127,NOC historical seed
2022-10-11,lpg,1750,NOC historical seed
2022-10-11,petrol,181,NOC historical seed
2022-10-12,diesel,163,NOC historical seed
2022-10-12,kerosene,127,NOC historical seed
2022-10-12,lpg,1750,NOC historical seed
2022-10-12,petrol,181,NOC historical seed
2022-10-13,diesel,163,NOC historical seed
2022-10-13,kerosene,127,NOC historical seed
2022-10-13,lpg,1750,NOC historical seed
2022-10-13,petrol,181,NOC historical seed
2022-10-14,diesel,163,NOC historical seed
2022-10-14,kerosene,127,NOC historical seed
2022-10-14,lpg,1750,NOC historical seed
2022-10-14,petrol,181,NOC historical seed
2022-10-15,diesel,163,NOC historical seed
2022-10-15,kerosene,127,NOC historical seed
2022-10-15,lpg,1750,NOC historical seed
2022-10-15,petrol,181,NOC historical seed
2022-10-16,diesel,163,NOC historical seed
2022-10-16,kerosene,127,NOC historical seed
2022-10-16,lpg,1750,NOC historical seed
2022-10-16,petrol,181,NOC historical seed
2022-10-17,diesel,163,NOC historical seed
2022-10-17,kerosene,127,NOC historical seed
2022-10-17,lpg,1750,NOC historical seed
2022-10-17,petrol,181,NOC historical seed
2022-10-18,diesel,163,NOC historical seed
2022-10-18,kerosene,127,NOC historical seed
2022-10-18,lpg,1750,NOC historical seed
2022-10-18,petrol,181,NOC historical seed
2022-10-19,diesel,163,NOC historical seed
2022-10-19,kerosene,127,NOC historical seed
2022-10-19,lpg,1750,NOC historical seed
2022-10-19,petrol,181,NOC historical seed
2022-10-20,diesel,163,NOC historical seed
2022-10-20,kerosene,127,NOC historical seed
2022-10-20,lpg,1750,NOC historical seed
2022-10-20,petrol,181,NOC historical seed
2022-10-21,diesel,163,NOC historical seed
2022-10-21,kerosene,127,NOC historical seed
2022-10-21,lpg,1750,NOC historical seed
2022-10-21,petrol,181,NOC historical seed
2022-10-22,diesel,163,NOC historical seed
2022-10-22,kerosene,127,NOC historical seed
2022-10-22,lpg,1750,NOC historical seed
2022-10-22,petrol,181,NOC historical seed
2022-10-23,diesel,163,NOC historical seed
2022-10-23,kerosene,127,NOC historical seed
2022-10-23,lpg,1750,NOC historical seed
2022-10-23,petrol,181,NOC historical seed
2022-10-24,diesel,163,NOC historical seed
2022-10-24,kerosene,127,NOC historical seed
2022-10-24,lpg,1750,NOC historical seed
2022-10-24,petrol,181,NOC historical seed
2022-10-25,diesel,163,NOC historical seed
2022-10-25,kerosene,127,NOC historical seed
2022-10-25,lpg,1750,NOC historical seed
2022-10-25,petrol,181,NOC historical seed
2022-10-26,diesel,163,NOC historical seed
2022-10-26,kerosene,127,NOC historical seed
2022-10-26,lpg,1750,NOC historical seed
2022-10-26,petrol,181,NOC historical seed
2022-10-27,diesel,163,NOC historical seed
2022-10-27,kerosene,127,NOC historical seed
2022-10-27,lpg,1750,NOC historical seed
2022-10-27,petrol,181,NOC historical seed
2022-10-28,diesel,163,NOC historical seed
2022-10-28,kerosene,127,NOC historical seed
2022-10-28,lpg,1750,NOC historical seed
2022-10-28,petrol,181,NOC historical seed
2022-10-29,diesel,163,NOC historical seed
2022-10-29,kerosene,127,NOC historical seed
2022-10-29,lpg,1750,NOC historical seed
2022-10-29,petrol,181,NOC historical seed
2022-10-30,diesel,163,NOC historical seed
2022-10-30,kerosene,127,NOC historical seed
2022-10-30,lpg,1750,NOC historical seed
2022-10-30,petrol,181,NOC historical seed
2022-10-31,diesel,163,NOC historical seed
2022-10-31,kerosene,127,NOC historical seed
2022-10-31,lpg,1750,NOC historical seed
2022-10-31,petrol,181,NOC historical seed
2022-11-01,diesel,155,NOC historical seed
2022-11-01,kerosene,123,NOC historical seed
2022-11-01,lpg,1700,NOC historical seed
2022-11-01,petrol,181,NOC historical seed
2022-11-02,diesel,155,NOC historical seed
2022-11-02,kerosene,123,NOC historical seed
2022-11-02,lpg,1700,NOC historical seed
2022-11-02,petrol,181,NOC historical seed
2022-11-03,diesel,155,NOC historical seed
2022-11-03,kerosene,123,NOC historical seed
2022-11-03,lpg,1700,NOC historical seed
2022-11-03,petrol,181,NOC historical seed
2022-11-04,diesel,155,NOC historical seed
2022-11-04,kerosene,123,NOC historical seed
2022-11-04,lpg,1700,NOC historical seed
2022-11-04,petrol,181,NOC historical seed
2022-11-05,diesel,155,NOC historical seed
2022-11-05,kerosene,123,NOC historical seed
2022-11-05,lpg,1700,NOC historical seed
2022-11-05,petrol,181,NOC historical seed
2022-11-06,diesel,155,NOC historical seed
2022-11-06,kerosene,123,NOC historical seed
2022-11-06,lpg,1700,NOC historical seed
2022-11-06,petrol,181,NOC historical seed
2022-11-07,diesel,155,NOC historical seed
2022-11-07,kerosene,123,NOC historical seed
2022-11-07,lpg,1700,NOC historical seed
2022-11-07,petrol,181,NOC historical seed
2022-11-08,diesel,155,NOC historical seed
2022-11-08,kerosene,123,NOC historical seed
2022-11-08,lpg,1700,NOC historical seed
2022-11-08,petrol,181,NOC historical seed
2022-11-09,diesel,155,NOC historical seed
2022-11-09,kerosene,123,NOC historical seed
2022-11-09,lpg,1700,NOC historical seed
2022-11-09,petrol,181,NOC historical seed
2022-11-10,diesel,155,NOC historical seed
2022-11-10,kerosene,123,NOC historical seed
2022-11-10,lpg,1700,NOC historical seed
2022-11-10,petrol,181,NOC historical seed
2022-11-11,diesel,155,NOC historical seed
2022-11-11,kerosene,123,NOC historical seed
2022-11-11,lpg,1700,NOC historical seed
2022-11-11,petrol,181,NOC historical seed
2022-11-12,diesel,155,NOC historical seed
2022-11-12,kerosene,123,NOC historical seed
2022-11-12,lpg,1700,NOC historical seed
2022-11-12,petrol,181,NOC historical seed
2022-11-13,diesel,155,NOC historical seed
2022-11-13,kerosene,123,NOC historical seed
2022-11-13,lpg,1700,NOC historical seed
2022-11-13,petrol,181,NOC historical seed
2022-11-14,diesel,155,NOC historical seed
2022-11-14,kerosene,123,NOC historical seed
2022-11-14,lpg,1700,NOC historical seed
2022-11-14,petrol,181,NOC historical seed
2022-11-15,diesel,155,NOC historical seed
2022-11-15,kerosene,123,NOC historical seed
2022-11-15,lpg,1700,NOC historical seed
2022-11-15,petrol,181,NOC historical seed
2022-11-16,diesel,155,NOC historical seed
2022-11-16,kerosene,123,NOC historical seed
2022-11-16,lpg,1700,NOC historical seed
2022-11-16,petrol,181,NOC historical seed
2022-11-17,diesel,155,NOC historical seed
2022-11-17,kerosene,123,NOC historical seed
2022-11-17,lpg,1700,NOC historical seed
2022-11-17,petrol,181,NOC historical seed
2022-11-18,diesel,155,NOC historical seed
2022-11-18,kerosene,123,NOC historical seed
2022-11-18,lpg,1700,NOC historical seed
2022-11-18,petrol,181,NOC historical seed
2022-11-19,diesel,155,NOC historical seed
2022-11-19,kerosene,123,NOC historical seed
2022-11-19,lpg,1700,NOC historical seed
2022-11-19,petrol,181,NOC historical seed
2022-11-20,diesel,155,NOC historical seed
2022-11-20,kerosene,123,NOC historical seed
2022-11-20,lpg,1700,NOC historical seed
2022-11-20,petrol,181,NOC historical seed
2022-11-21,diesel,155,NOC historical seed
2022-11-21,kerosene,123,NOC historical seed
2022-11-21,lpg,1700,NOC historical seed
2022-11-21,petrol,181,NOC historical seed
2022-11-22,diesel,155,NOC historical seed
2022-11-22,kerosene,123,NOC historical seed
2022-11-22,lpg,1700,NOC historical seed
2022-11-22,petrol,181,NOC historical seed
2022-11-23,diesel,155,NOC historical seed
2022-11-23,kerosene,123,NOC historical seed
2022-11-23,lpg,1700,NOC historical seed
2022-11-23,petrol,181,NOC historical seed
2022-11-24,diesel,155,NOC historical seed
2022-11-24,kerosene,123,NOC historical seed
2022-11-24,lpg,1700,NOC historical seed
2022-11-24,petrol,181,NOC historical seed
2022-11-25,diesel,155,NOC historical seed
2022-11-25,kerosene,123,NOC historical seed
2022-11-25,lpg,1700,NOC historical seed
2022-11-25,petrol,181,NOC historical seed
2022-11-26,diesel,155,NOC historical seed
2022-11-26,kerosene,123,NOC historical seed
2022-11-26,lpg,1700,NOC historical seed
2022-11-26,petrol,181,NOC historical seed
2022-11-27,diesel,155,NOC historical seed
2022-11-27,kerosene,123,NOC historical seed
2022-11-27,lpg,1700,NOC historical seed
2022-11-27,petrol,181,NOC historical seed
2022-11-28,diesel,155,NOC historical seed
2022-11-28,kerosene,123,NOC historical seed
2022-11-28,lpg,1700,NOC historical seed
2022-11-28,petrol,181,NOC historical seed
2022-11-29,diesel,155,NOC historical seed
2022-11-29,kerosene,123,NOC historical seed
2022-11-29,lpg,1700,NOC historical seed
2022-11-29,petrol,181,NOC historical seed
2022-11-30,diesel,155,NOC historical seed
2022-11-30,kerosene,123,NOC historical seed
2022-11-30,lpg,1700,NOC historical seed
2022-11-30,petrol,181,NOC historical seed
2022-12-01,diesel,155,NOC historical seed
2022-12-01,kerosene,123,NOC historical seed
2022-12-01,lpg,1700,NOC historical seed
2022-12-01,petrol,181,NOC historical seed
2022-12-02,diesel,155,NOC historical seed
2022-12-02,kerosene,123,NOC historical seed
2022-12-02,lpg,1700,NOC historical seed
2022-12-02,petrol,181,NOC historical seed
2022-12-03,diesel,155,NOC historical seed
2022-12-03,kerosene,123,NOC historical seed
2022-12-03,lpg,1700,NOC historical seed
2022-12-03,petrol,181,NOC historical seed
2022-12-04,diesel,155,NOC historical seed
2022-12-04,kerosene,123,NOC historical seed
2022-12-04,lpg,1700,NOC historical seed
2022-12-04,petrol,181,NOC historical seed
2022-12-05,diesel,155,NOC historical seed
2022-12-05,kerosene,123,NOC historical seed
2022-12-05,lpg,1700,NOC historical seed
2022-12-05,petrol,181,NOC historical seed
2022-12-06,diesel,155,NOC historical seed
2022-12-06,kerosene,123,NOC historical seed
2022-12-06,lpg,1700,NOC historical seed
2022-12-06,petrol,181,NOC historical seed
2022-12-07,diesel,155,NOC historical seed
2022-12-07,kerosene,123,NOC historical seed
2022-12-07,lpg,1700,NOC historical seed
2022-12-07,petrol,181,NOC historical seed
2022-12-08,diesel,155,NOC historical seed
2022-12-08,kerosene,123,NOC historical seed
2022-12-08,lpg,1700,NOC historical seed
2022-12-08,petrol,181,NOC historical seed
2022-12-09,diesel,155,NOC historical seed
2022-12-09,kerosene,123,NOC historical seed
2022-12-09,lpg,1700,NOC historical seed
2022-12-09,petrol,181,NOC historical seed
2022-12-10,diesel,155,NOC historical seed
2022-12-10,kerosene,123,NOC historical seed
2022-12-10,lpg,1700,NOC historical seed
2022-12-10,petrol,181,NOC historical seed
2022-12-11,diesel,155,NOC historical seed
